temperature_2m,precipitation,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,is_day,sunshine_duration,Month,DayOfWeek,MeanEnergyConsumption
5.85,0.3,69.6,14.0,94.0,2.0,0.0,0.0,12,4,0.1976153846153846
8.15,0.0,81.9,57.0,20.0,62.0,1.0,3600.0,1,4,0.2271137605315449
5.4,0.0,2.6999998,3.0,0.0,0.0,1.0,3600.0,12,0,0.2342457137142857
12.5,0.0,28.5,11.0,31.0,0.0,1.0,3600.0,3,5,0.2186886146776406
13.1,0.0,100.0,100.0,0.0,93.0,1.0,0.0,6,3,0.1580421176235294
11.4,0.6,63.0,55.0,8.0,29.0,1.0,3600.0,4,3,0.1988817565878378
7.4,0.0,100.0,100.0,85.0,0.0,1.0,0.0,5,4,0.208190913899405
1.5,0.6,100.0,93.0,99.0,88.0,1.0,0.0,12,4,0.302382075
19.35,0.0,28.800001,0.0,0.0,96.0,1.0,3600.0,9,3,0.1516942323939952
-0.05,0.0,43.199997,48.0,0.0,0.0,1.0,3600.0,2,5,0.3188462841216216
13.55,0.0,100.0,71.0,99.0,58.0,1.0,3028.6763,11,4,0.2045538351318654
17.75,0.0,38.399998,21.0,32.0,1.0,1.0,3600.0,8,3,0.2198338170139804
4.25,0.2,100.0,100.0,52.0,0.0,1.0,0.0,1,3,0.2488625156662515
11.4,2.1,100.0,100.0,99.0,100.0,0.0,0.0,12,1,0.2508874662152179
6.5,0.0,62.7,32.0,32.0,49.0,0.0,0.0,1,2,0.2383212435973353
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,0.3076857171428571
4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.1537419353861192
16.4,0.0,96.0,94.0,19.0,0.0,1.0,1187.9281,10,5,0.2145529355630413
3.15,0.0,64.8,13.0,86.0,5.0,0.0,0.0,1,0,0.1606725986310746
11.65,0.0,100.0,100.0,5.0,90.0,0.0,0.0,12,0,0.1363911866568193
11.1,0.0,47.699997,53.0,0.0,0.0,0.0,0.0,11,6,0.2273999971428571
13.75,0.0,20.1,21.0,2.0,0.0,1.0,198.04745,8,5,0.1190198375239005
6.35,0.0,38.4,1.0,22.0,81.0,0.0,0.0,1,3,0.1536424325788751
1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,0.1433331719574159
27.5,0.0,23.4,0.0,30.0,18.0,1.0,3600.0,7,2,0.1659490642501777
3.5,0.0,100.0,94.0,2.0,60.0,0.0,0.0,12,3,0.1318100050024642
9.95,0.0,100.0,100.0,95.0,100.0,0.0,0.0,4,1,0.1283884355793891
12.95,0.0,22.499998,23.0,0.0,6.0,0.0,0.0,7,0,0.1170056564459109
22.15,0.0,32.4,1.0,3.0,99.0,1.0,3600.0,8,1,0.1953892406118143
11.85,0.0,33.3,37.0,0.0,0.0,0.0,0.0,10,6,0.1099410065494823
4.45,0.0,27.0,18.0,18.0,0.0,0.0,64.78806,12,4,0.2849498865759637
5.35,0.0,89.1,99.0,0.0,0.0,1.0,0.0,11,2,0.2448604125084976
13.55,0.0,4.2,4.0,0.0,2.0,1.0,3600.0,3,3,0.2192222223404255
14.45,0.0,66.9,41.0,0.0,100.0,0.0,0.0,9,4,0.2872864019975932
14.75,0.1,100.0,100.0,66.0,99.0,0.0,0.0,6,2,0.2238534746289752
5.4,0.0,21.900002,0.0,0.0,73.0,1.0,0.0,11,4,0.2571997734013606
16.7,0.0,80.399994,84.0,2.0,12.0,1.0,88.08975,9,3,0.177791806348826
4.65,0.0,58.5,6.0,67.0,43.0,0.0,0.0,2,3,0.2538725120433358
9.45,0.6,95.99999,58.0,52.0,42.0,0.0,0.0,2,4,0.2316355676838419
3.55,0.0,54.3,33.0,41.0,0.0,1.0,231.72096,2,4,0.3245085715657143
9.65,0.0,96.0,100.0,3.0,14.0,1.0,0.0,1,3,0.2302870453181818
16.2,0.0,46.2,47.0,0.0,13.0,1.0,3600.0,6,0,0.1938864648135116
7.4,0.0,100.0,64.0,100.0,100.0,0.0,0.0,4,5,0.1325260576946658
2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4,0.1330384602564102
10.4,0.0,67.8,21.0,32.0,99.0,1.0,1864.6262,11,3,0.1954590797094431
1.1,0.0,7.2,8.0,0.0,0.0,0.0,0.0,11,3,0.1960287722020842
17.4,0.0,32.4,7.0,15.0,57.0,1.0,3600.0,8,6,0.2362700921212121
8.55,0.0,27.3,28.0,0.0,7.0,1.0,3600.0,11,0,0.2183719610315837
2.45,0.0,51.9,25.0,0.0,98.0,0.0,0.0,12,0,0.3207598722344861
6.05,0.0,18.0,14.0,9.0,0.0,0.0,0.0,5,1,0.1316272482464028
4.65,0.0,0.6,0.0,1.0,0.0,1.0,2015.9955,10,2,0.2122951136187711
7.8,0.0,32.1,23.0,6.0,26.0,1.0,3312.675,2,3,0.2130577989904089
8.5,0.0,54.9,39.0,33.0,0.0,0.0,0.0,10,3,0.2797348412897016
11.85,0.0,43.5,21.0,14.0,54.0,1.0,3600.0,6,5,0.12624385119976
3.0,0.0,57.3,33.0,7.0,78.0,0.0,0.0,2,2,0.1198577184336439
8.3,0.2,73.2,35.0,36.0,67.0,1.0,3600.0,1,3,0.2051585608436724
11.6,0.1,100.0,100.0,97.0,99.0,1.0,0.0,11,1,0.2391235266999093
-1.25,0.4,100.0,95.0,100.0,100.0,0.0,0.0,2,5,0.4489029839552239
4.8,0.0,30.6,1.0,0.0,99.0,0.0,0.0,12,0,0.1257986708835835
12.35,0.0,54.899998,61.0,0.0,0.0,1.0,176.65407,6,6,0.269855934054054
0.55,0.0,28.800001,15.0,1.0,49.0,0.0,0.0,3,0,0.1877844728621089
13.0,0.0,79.5,5.0,75.0,100.0,1.0,0.0,8,0,0.135742326980728
8.65,0.0,63.899998,71.0,0.0,0.0,1.0,3600.0,4,3,0.2635347160504959
5.5,0.0,93.0,75.0,15.0,55.0,0.0,0.0,12,3,0.2130510209183673
18.05,0.0,87.3,66.0,12.0,69.0,0.0,0.0,8,0,0.2587378222540592
1.9,0.0,80.4,81.0,12.0,1.0,0.0,0.0,4,2,0.1304255120810055
12.0,0.0,100.0,40.0,87.0,44.0,0.0,0.0,7,0,0.1265383597619047
7.95,0.3,100.0,90.0,89.0,22.0,1.0,0.0,11,1,0.2330099772335601
17.2,0.0,39.899998,36.0,1.0,23.0,0.0,0.0,8,2,0.2412584476768743
4.25,0.0,26.099998,22.0,4.0,13.0,0.0,0.0,11,4,0.2247047989335918
20.05,0.0,100.0,45.0,96.0,99.0,1.0,0.0,8,0,0.1706253291995787
17.2,0.1,100.0,79.0,72.0,97.0,1.0,0.0,6,4,0.1778836440169931
8.1,0.1,100.0,100.0,99.0,98.0,0.0,0.0,11,0,0.3773062559165858
6.0,0.0,20.4,3.0,2.0,55.0,0.0,0.0,11,4,0.2068727315789473
11.45,0.2,100.0,100.0,98.0,100.0,1.0,0.0,11,1,0.2516532972807614
1.35,0.0,31.8,12.0,20.0,30.0,0.0,0.0,4,3,0.1439175258591065
11.7,0.1,56.7,31.0,48.0,0.0,1.0,3600.0,4,1,0.193285049833887
12.75,0.0,54.0,18.0,63.0,0.0,0.0,0.0,7,5,0.1257691087014017
0.5,0.0,45.300003,0.0,28.0,95.0,0.0,0.0,1,0,0.2324146138017917
12.1,0.0,52.800003,6.0,30.0,98.0,1.0,0.0,8,3,0.1381756186677198
1.85,0.0,100.0,100.0,85.0,39.0,1.0,0.0,1,6,0.1927088605485232
3.05,0.0,5.4,1.0,6.0,3.0,0.0,0.0,2,3,0.3009686870454546
5.7,0.0,24.300001,6.0,0.0,63.0,0.0,0.0,9,6,0.1001805322704387
7.05,0.0,14.700001,2.0,2.0,39.0,0.0,0.0,11,4,0.2159205617098571
2.5,0.0,6.2999997,7.0,0.0,0.0,0.0,0.0,12,5,0.3790235720761559
16.9,0.0,54.0,5.0,33.0,99.0,0.0,0.0,8,5,0.1000839110447047
4.2,0.0,73.8,59.0,28.0,13.0,0.0,0.0,2,0,0.4201308724832214
3.35,0.0,18.899998,18.0,4.0,1.0,1.0,3600.0,3,2,0.2393001620226799
5.7,0.0,35.1,29.0,15.0,0.0,0.0,0.0,11,2,0.3033313150399612
8.3,0.0,24.900002,19.0,13.0,0.0,0.0,0.0,4,4,0.316633674848626
5.7,0.0,70.8,22.0,85.0,0.0,0.0,0.0,5,6,0.1130355805477528
14.45,0.0,50.4,22.0,51.0,0.0,1.0,0.0,9,3,0.2465651736789129
14.5,0.3,100.0,78.0,83.0,9.0,1.0,960.7326,7,5,0.2275115234701986
0.75,0.0,67.5,75.0,0.0,0.0,1.0,3600.0,2,2,0.2534637094758064
19.85,0.0,61.800003,43.0,4.0,69.0,1.0,3600.0,9,2,0.1578992788461538
16.65,0.6,100.0,100.0,18.0,61.0,0.0,0.0,10,4,0.1456610535001203
20.8,0.0,36.300003,0.0,17.0,87.0,0.0,0.0,8,4,0.1671621408383864
9.4,1.4,65.7,11.0,56.0,74.0,1.0,0.0,1,1,0.2824210523545706
16.75,0.0,26.7,11.0,28.0,0.0,0.0,0.0,8,0,0.24706566735665
5.3,0.1,98.7,14.0,99.0,89.0,1.0,1694.4159,3,4,0.2512240259972171
0.55,0.0,100.0,76.0,90.0,0.0,0.0,0.0,3,0,0.4339279094343996
5.45,0.0,90.0,100.0,0.0,0.0,1.0,0.0,3,5,0.156190243804878
9.25,0.0,100.0,82.0,73.0,99.0,0.0,0.0,5,1,0.2324751292351009
18.3,0.0,100.0,56.0,100.0,98.0,1.0,0.0,6,4,0.1769490084985835
9.9,0.0,100.0,88.0,98.0,94.0,0.0,0.0,12,5,0.2555033229387152
2.3,0.7,89.7,49.0,70.0,12.0,0.0,0.0,11,2,0.4016614863040311
12.45,0.0,100.0,100.0,99.0,100.0,1.0,0.0,1,1,0.2309408809860762
6.8,0.0,15.299999,17.0,0.0,0.0,0.0,0.0,3,1,0.3327085148471616
2.05,0.0,9.0,10.0,0.0,0.0,1.0,3600.0,12,2,0.242484010002268
11.65,0.0,44.7,37.0,15.0,8.0,1.0,3600.0,4,1,0.197734333451015
17.85,0.0,100.0,99.0,0.0,79.0,1.0,3600.0,10,0,0.1753012279316157
16.4,0.0,40.2,16.0,43.0,0.0,0.0,0.0,8,1,0.236249275546772
20.95,0.0,42.0,37.0,0.0,29.0,1.0,3600.0,7,2,0.2000923076449704
2.5,0.0,89.700005,14.0,90.0,77.0,0.0,0.0,4,2,0.1497546336275375
7.15,0.0,6.0,0.0,0.0,20.0,0.0,0.0,5,6,0.1104629976346604
0.25,0.0,95.1,89.0,25.0,0.0,1.0,1360.373,3,1,0.3651961921987462
-3.9,0.0,0.9,1.0,0.0,0.0,0.0,0.0,3,4,0.1796244482918893
19.2,0.0,30.000002,0.0,0.0,100.0,0.0,0.0,7,0,0.1750286458806818
5.25,0.0,24.0,18.0,13.0,0.0,0.0,0.0,10,5,0.2434668891138637
9.45,0.0,100.0,40.0,73.0,100.0,1.0,3600.0,2,0,0.2317919395969773
11.15,0.0,39.9,39.0,4.0,8.0,1.0,3600.0,3,5,0.2679478739368998
1.85,0.0,29.1,15.0,26.0,0.0,0.0,0.0,4,2,0.3799911708643123
10.55,0.0,71.100006,31.0,23.0,98.0,1.0,3600.0,11,6,0.2588740633309161
13.6,0.0,61.8,18.0,44.0,64.0,1.0,3600.0,6,6,0.1770070264771638
9.9,0.0,100.0,98.0,90.0,0.0,1.0,0.0,2,2,0.2120284089488636
14.7,0.0,46.5,47.0,7.0,0.0,0.0,0.0,10,5,0.2937971606833494
0.3,0.0,100.0,83.0,99.0,100.0,1.0,0.0,3,0,0.288515599537786
2.6,0.0,9.0,10.0,0.0,0.0,1.0,3600.0,12,2,0.2481099769841269
12.85,0.0,97.200005,86.0,5.0,56.0,0.0,0.0,10,2,0.3454248908442604
20.95,0.0,46.800003,26.0,39.0,0.0,1.0,3600.0,8,5,0.1851753385364694
7.55,0.0,100.0,100.0,61.0,97.0,1.0,0.0,11,0,0.2348414159068865
5.55,0.0,39.300003,23.0,2.0,58.0,0.0,0.0,2,6,0.1973867334918648
15.8,0.0,100.0,93.0,0.0,92.0,1.0,3600.0,9,6,0.2470062608815427
7.85,0.0,100.0,99.0,29.0,50.0,0.0,0.0,11,2,0.3617056372058824
16.2,0.0,72.6,60.0,31.0,0.0,1.0,3600.0,5,2,0.1792800374474053
3.45,0.2,100.0,100.0,97.0,2.0,0.0,0.0,1,3,0.133080677315737
15.85,0.0,64.5,41.0,46.0,0.0,1.0,3600.0,9,2,0.1674099395477254
8.1,0.0,61.5,61.0,2.0,18.0,1.0,0.0,6,5,0.0995887608041382
16.65,0.0,74.1,33.0,35.0,78.0,1.0,3531.0645,10,3,0.1818364733091787
11.75,0.0,47.7,19.0,41.0,20.0,1.0,494.50644,6,4,0.113639507035478
13.1,0.0,1.8000001,0.0,0.0,6.0,1.0,3600.0,3,3,0.1943000004166666
-0.4,0.0,1.2,1.0,0.0,1.0,0.0,0.0,12,5,0.1595227272727272
4.6,0.0,13.500001,0.0,1.0,43.0,0.0,0.0,1,6,0.1565270588235294
12.7,0.0,100.0,100.0,58.0,98.0,1.0,0.0,5,2,0.2726253522769953
8.45,0.4,100.0,100.0,98.0,100.0,0.0,0.0,12,3,0.2863446869209809
1.15,0.0,100.0,100.0,22.0,0.0,1.0,0.0,3,0,0.277583584813355
16.3,0.0,17.4,2.0,26.0,0.0,0.0,0.0,7,0,0.2072612098695136
2.0,0.1,100.0,95.0,93.0,68.0,1.0,1598.616,2,0,0.259529048673376
13.6,0.0,100.0,99.0,0.0,96.0,1.0,2891.5388,7,5,0.1236678882999718
4.65,0.0,7.5000005,0.0,0.0,25.0,0.0,0.0,1,2,0.2238365650969528
19.8,0.0,3.6000001,0.0,6.0,0.0,1.0,3600.0,5,2,0.1875747760509993
12.05,0.1,100.0,75.0,36.0,100.0,1.0,0.0,5,4,0.2011556492264416
18.9,0.1,100.0,83.0,12.0,94.0,1.0,990.19775,9,0,0.1702133649565903
7.1,0.0,100.0,92.0,41.0,92.0,1.0,0.0,2,4,0.244940226009693
10.2,0.0,98.1,99.0,15.0,0.0,0.0,0.0,1,0,0.3664059940054495
8.1,0.0,72.0,71.0,3.0,21.0,0.0,0.0,1,1,0.1272854546136363
-1.45,0.3,100.0,97.0,97.0,98.0,1.0,0.0,1,6,0.3333781320501139
5.9,0.0,51.0,5.0,77.0,1.0,1.0,3600.0,12,0,0.187254716981132
14.3,0.0,86.399994,96.0,0.0,0.0,1.0,0.0,9,0,0.1616105365407746
9.5,1.0,100.0,84.0,50.0,41.0,0.0,0.0,5,0,0.181850738449367
9.45,0.0,91.2,97.0,3.0,7.0,0.0,0.0,1,3,0.1711727273181818
8.4,0.0,39.9,31.0,20.0,0.0,1.0,2764.1917,4,4,0.196233396457938
0.0,0.0,100.0,96.0,100.0,41.0,0.0,0.0,3,6,0.4030778679026651
14.7,0.0,9.3,1.0,0.0,28.0,1.0,3600.0,3,3,0.1891631206855792
1.65,0.0,23.400002,6.0,1.0,58.0,0.0,0.0,1,0,0.2057554064628386
7.35,0.0,69.299995,77.0,0.0,0.0,0.0,0.0,5,0,0.1084823473462707
15.2,0.0,8.1,3.0,9.0,0.0,0.0,0.0,8,5,0.1622501187173397
17.45,0.0,80.4,71.0,27.0,1.0,1.0,3600.0,10,5,0.2094020692974013
6.0,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,3,0,0.2183466820366132
3.85,1.0,100.0,100.0,94.0,97.0,0.0,0.0,12,0,0.1699750566893424
7.9,0.0,16.8,3.0,0.0,47.0,0.0,0.0,10,1,0.1123421179158607
16.85,0.0,98.1,97.0,0.0,36.0,1.0,2812.8677,9,1,0.1727784460187635
3.1,0.0,56.100002,12.0,54.0,43.0,0.0,0.0,3,0,0.1752417581043956
8.45,0.0,30.3,31.0,4.0,0.0,0.0,0.0,4,4,0.1291334595825427
9.05,0.0,24.3,9.0,27.0,0.0,0.0,0.0,6,4,0.1008414375851538
10.6,0.0,81.0,16.0,62.0,98.0,1.0,0.0,12,3,0.2269037044444444
13.55,0.0,8.700001,0.0,0.0,29.0,0.0,0.0,9,3,0.2520102740516333
11.85,0.0,100.0,100.0,71.0,97.0,0.0,0.0,12,0,0.1749141029042579
21.1,0.0,87.6,22.0,65.0,96.0,1.0,3600.0,7,5,0.1783512809297912
6.45,0.0,66.600006,2.0,59.0,98.0,1.0,3600.0,2,0,0.2428285719047619
9.4,0.0,84.0,5.0,83.0,99.0,0.0,0.0,9,6,0.1028395379460847
-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.2878704652849741
13.5,0.0,13.200001,10.0,6.0,2.0,0.0,0.0,8,1,0.1330274117026884
7.5,0.0,100.0,100.0,64.0,100.0,1.0,0.0,3,4,0.2465136383957466
5.55,0.0,80.399994,88.0,2.0,0.0,1.0,325.30493,1,5,0.2737848103375527
7.35,0.1,100.0,41.0,98.0,100.0,0.0,0.0,1,5,0.1420236744019729
3.6,0.0,88.8,67.0,0.0,95.0,0.0,0.0,3,4,0.1548180555555555
12.4,0.1,77.100006,41.0,49.0,36.0,0.0,0.0,10,5,0.131819806642512
17.5,0.0,21.6,2.0,33.0,0.0,0.0,0.0,7,0,0.150028639147929
8.2,0.0,76.50001,1.0,76.0,100.0,0.0,0.0,12,6,0.3385322872896771
23.6,0.0,77.7,37.0,54.0,40.0,1.0,3600.0,6,3,0.1785595237797619
3.1,0.0,100.0,100.0,94.0,97.0,0.0,0.0,1,1,0.1232651796530359
0.4,0.0,0.90000004,0.0,0.0,3.0,0.0,0.0,12,5,0.4015870357660924
2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.1388177340886699
8.9,1.0,100.0,100.0,100.0,97.0,0.0,0.0,1,2,0.2301449672574415
5.95,0.0,91.5,41.0,43.0,96.0,0.0,0.0,10,2,0.1191450000227272
3.05,0.0,99.600006,11.0,100.0,99.0,0.0,0.0,12,3,0.4019149853094536
9.9,0.0,34.800003,16.0,34.0,0.0,0.0,0.0,6,1,0.1002903606410558
12.3,0.0,30.3,13.0,31.0,0.0,0.0,0.0,7,6,0.1420991686757719
5.8,0.0,23.699999,23.0,5.0,0.0,0.0,0.0,5,6,0.2818007379019504
18.45,0.0,58.2,40.0,37.0,0.0,1.0,3344.1853,7,4,0.1750528937381404
14.6,0.0,90.3,45.0,83.0,0.0,1.0,3600.0,5,6,0.2184240594054807
4.95,0.0,61.500004,1.0,52.0,98.0,0.0,0.0,1,0,0.2876327683615819
6.75,0.0,2.6999998,3.0,0.0,0.0,0.0,0.0,9,5,0.1003047498074454
21.5,0.0,4.8,4.0,0.0,4.0,1.0,3600.0,9,0,0.2308716538240917
5.9,0.0,3.6,4.0,0.0,0.0,0.0,0.0,11,3,0.3741705842742912
8.85,0.0,100.0,95.0,34.0,17.0,0.0,0.0,1,2,0.3434049568212823
16.45,0.0,62.4,5.0,49.0,95.0,1.0,1353.1664,6,2,0.1863449493760301
15.8,0.0,50.7,46.0,14.0,3.0,1.0,3600.0,6,1,0.178100333282813
4.0,0.0,37.8,42.0,0.0,0.0,0.0,0.0,11,0,0.4026660959393346
5.7,0.0,25.2,7.0,0.0,63.0,1.0,3600.0,2,0,0.2377317127035083
10.0,0.0,81.3,5.0,78.0,100.0,0.0,0.0,5,1,0.1473227773399014
9.4,0.3,77.4,5.0,94.0,55.0,1.0,0.0,12,4,0.2557299557058534
7.6,0.0,100.0,94.0,34.0,0.0,0.0,0.0,11,3,0.3646025954701273
-0.15,0.0,28.8,32.0,0.0,0.0,0.0,0.0,4,0,0.1581945154078549
8.5,0.0,69.0,44.0,0.0,98.0,1.0,3600.0,12,0,0.227082128266732
-3.45,0.0,37.5,0.0,38.0,49.0,0.0,0.0,2,5,0.3612956074324324
7.85,0.0,100.0,20.0,99.0,98.0,1.0,0.0,6,1,0.097917639213071
-5.45,0.0,94.8,100.0,4.0,8.0,0.0,0.0,1,1,0.2288655730234677
6.8,0.2,81.9,0.0,89.0,95.0,1.0,0.0,12,4,0.2838474581920904
9.1,0.0,19.2,12.0,14.0,0.0,0.0,0.0,9,5,0.1346366436746215
12.6,0.1,70.5,23.0,72.0,22.0,0.0,0.0,10,2,0.3432520653528439
25.85,0.0,1.2,0.0,2.0,0.0,1.0,3600.0,7,6,0.1920269950272318
11.3,0.0,100.0,100.0,0.0,98.0,1.0,3600.0,10,6,0.230900391360744
-1.65,0.0,100.0,94.0,72.0,0.0,1.0,963.9871,1,3,0.262540879025279
6.2,0.0,32.100002,0.0,7.0,93.0,0.0,0.0,12,1,0.3794983988420793
1.0,0.0,100.0,72.0,58.0,95.0,0.0,0.0,3,6,0.4179403880545286
20.3,0.1,69.0,34.0,64.0,0.0,1.0,3600.0,6,4,0.2141332230370196
10.4,0.4,100.0,100.0,84.0,0.0,1.0,3328.8276,12,4,0.2629040247678019
9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0.160209043875969
10.0,0.7,100.0,98.0,97.0,98.0,0.0,0.0,10,2,0.3065505566462168
5.15,0.3,100.0,95.0,87.0,90.0,0.0,0.0,12,3,0.3593865649606299
9.7,0.0,6.0,2.0,7.0,0.0,0.0,0.0,9,5,0.2625864879971251
16.1,0.0,0.9,1.0,0.0,0.0,0.0,0.0,7,6,0.1556188223930007
-0.6,0.0,95.40001,76.0,3.0,84.0,0.0,0.0,2,2,0.1694983981235698
6.85,0.3,57.000004,30.0,43.0,14.0,0.0,0.0,11,3,0.1692827034883721
5.6,0.0,81.3,5.0,96.0,64.0,1.0,386.03806,11,5,0.2342484276971456
14.45,0.0,94.8,8.0,96.0,100.0,1.0,0.0,9,4,0.1773304235943517
4.95,0.2,76.2,82.0,4.0,0.0,1.0,3600.0,3,2,0.2336817235580264
3.75,0.0,25.500002,0.0,1.0,83.0,0.0,0.0,1,4,0.1736766161691542
6.95,0.0,42.300003,21.0,13.0,52.0,0.0,0.0,4,3,0.3108409260303688
2.7,0.0,9.9,11.0,0.0,0.0,1.0,3600.0,12,2,0.2480997732199546
19.25,0.0,36.9,13.0,20.0,44.0,1.0,3600.0,7,4,0.1793892805359661
9.3,0.0,100.0,73.0,47.0,96.0,1.0,0.0,2,6,0.14116187602118
12.6,0.0,30.6,6.0,30.0,24.0,0.0,0.0,9,6,0.1086510341510341
16.35,0.0,82.200005,2.0,85.0,98.0,0.0,0.0,8,0,0.1019617395437262
22.3,0.0,30.0,19.0,0.0,43.0,1.0,3600.0,8,4,0.197039206406885
17.1,0.0,33.6,5.0,20.0,57.0,0.0,0.0,7,0,0.1131068214353387
-3.1,0.0,84.299995,89.0,0.0,14.0,0.0,0.0,2,3,0.2074711022767075
5.15,0.0,100.0,78.0,9.0,88.0,0.0,0.0,10,1,0.1225057941831401
8.85,0.0,75.6,84.0,0.0,0.0,0.0,0.0,12,0,0.2523962851393189
15.95,0.1,100.0,42.0,100.0,29.0,1.0,0.0,6,6,0.2193934846055573
5.25,0.0,16.199999,18.0,0.0,0.0,1.0,155.7748,1,5,0.2432269015357939
9.35,0.0,100.0,100.0,31.0,98.0,1.0,0.0,4,2,0.1280277454418279
6.3,0.7,100.0,100.0,100.0,100.0,0.0,0.0,1,4,0.3771145909768829
2.7,0.0,1.5,1.0,1.0,0.0,1.0,0.0,2,2,0.1985622318353951
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.3880717226359068
2.45,0.0,100.0,76.0,22.0,70.0,0.0,0.0,12,5,0.3953386216908431
22.05,0.0,74.4,35.0,33.0,77.0,1.0,3600.0,8,3,0.194934777481552
23.6,0.0,34.8,22.0,25.0,0.0,1.0,3600.0,5,0,0.165647682985497
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.3100038404609475
22.7,0.0,31.499998,34.0,0.0,3.0,1.0,3600.0,7,2,0.1632449123284429
9.6,0.0,58.5,20.0,45.0,45.0,1.0,2120.384,10,6,0.3125509522380952
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0.2179895833806818
11.6,0.0,100.0,72.0,59.0,4.0,1.0,582.8801,11,1,0.1540444444444444
4.2,0.0,55.2,55.0,3.0,13.0,0.0,0.0,2,3,0.2719476248772504
7.5,0.0,42.0,44.0,4.0,0.0,0.0,0.0,1,1,0.3314405408108108
0.5,0.0,100.0,99.0,84.0,96.0,1.0,0.0,3,6,0.3753728852607184
6.9,0.0,27.6,10.0,28.0,6.0,0.0,0.0,2,3,0.3730468489499192
3.35,0.0,49.499996,53.0,3.0,0.0,0.0,0.0,2,5,0.1962689400320439
13.85,0.2,49.8,34.0,32.0,0.0,1.0,3600.0,5,5,0.2071317882958801
5.35,0.0,100.0,83.0,77.0,97.0,1.0,3399.5298,4,5,0.2003965516420361
11.1,0.0,100.0,84.0,35.0,77.0,0.0,0.0,1,2,0.2630225471010902
11.65,0.0,37.2,35.0,3.0,13.0,0.0,0.0,9,2,0.2125034157383079
12.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.1049689039059537
3.9,0.1,100.0,30.0,98.0,94.0,1.0,0.0,2,3,0.3115700571428571
9.2,1.1,100.0,100.0,84.0,99.0,0.0,0.0,12,2,0.3675972430083702
7.45,0.2,87.6,22.0,92.0,42.0,0.0,0.0,12,6,0.3372631568421052
10.9,0.0,100.0,100.0,0.0,100.0,1.0,3600.0,5,4,0.1936936240975152
7.3,0.0,31.5,35.0,0.0,0.0,0.0,0.0,11,3,0.345981102208561
3.25,0.0,0.9,1.0,0.0,0.0,0.0,0.0,12,6,0.3585782215077605
12.15,0.1,70.2,56.0,30.0,6.0,1.0,3600.0,4,4,0.1951725829051845
3.5,0.0,16.2,8.0,0.0,30.0,0.0,0.0,2,2,0.1292236212792747
4.05,0.0,12.0,0.0,0.0,40.0,1.0,3600.0,12,6,0.3141416910451144
10.85,0.7,100.0,62.0,100.0,100.0,1.0,0.0,2,4,0.3076742138867924
8.25,0.0,11.4,9.0,0.0,11.0,0.0,0.0,4,0,0.1291592975772259
13.9,0.0,21.6,6.0,2.0,50.0,1.0,3600.0,6,1,0.1786139522507659
14.7,0.0,100.0,63.0,100.0,98.0,1.0,885.6789,9,1,0.2056271835367313
2.55,0.0,100.0,86.0,69.0,37.0,0.0,0.0,1,5,0.3660885100341297
19.3,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,5,1,0.1733413516991218
4.6,1.0,100.0,100.0,97.0,99.0,0.0,0.0,12,4,0.1666792452830188
8.55,0.0,12.599999,14.0,0.0,0.0,1.0,3600.0,11,6,0.2685848071882086
0.6,0.0,100.0,100.0,96.0,2.0,1.0,0.0,3,0,0.2708635731786543
16.6,0.0,17.1,2.0,22.0,7.0,0.0,0.0,8,6,0.2042498805966587
6.55,0.0,61.2,27.0,20.0,83.0,0.0,0.0,12,5,0.3741457714350487
17.45,0.0,35.4,0.0,11.0,96.0,1.0,3518.6992,6,0,0.2404236569038642
17.15,0.0,60.0,25.0,18.0,89.0,0.0,0.0,8,5,0.1197531070267686
14.55,0.0,73.5,19.0,93.0,2.0,1.0,3600.0,10,2,0.1795802713933415
3.3,0.0,3.9,0.0,0.0,13.0,1.0,3600.0,11,2,0.2224476165981127
21.95,0.6,100.0,69.0,76.0,22.0,1.0,0.0,8,3,0.1653239303370786
-1.65,0.0,100.0,77.0,80.0,0.0,0.0,0.0,3,3,0.1497683012084592
14.7,0.0,100.0,64.0,47.0,86.0,0.0,0.0,8,6,0.1235424130136986
7.2,0.0,97.8,52.0,38.0,94.0,1.0,0.0,10,2,0.1900306818181818
16.65,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,5,4,0.1751236559373539
14.75,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,3,0,0.2052131474103585
